,Create_Date,EventFirstDispatched,EventFirstArrive,Date,avg_temp
2250,1465992120,1465992240,1465992780,2016-06-15,77.0
2251,1465992240,1465992240,1465992420,2016-06-15,77.0
2252,1465992780,1465992780,1465993080,2016-06-15,77.0
2253,1465994040,1465994160,1465994400,2016-06-15,77.0
2254,1465996560,1465996620,1465996800,2016-06-15,77.0
2255,1465999080,1465999140,1465999380,2016-06-15,77.0
2256,1466002560,1466002560,1466002680,2016-06-15,77.0
2257,1466004840,1466004900,1466005140,2016-06-15,77.0
2258,1466005320,1466005380,1466005860,2016-06-15,77.0
2259,1466005620,1466005620,1466005800,2016-06-15,77.0
2260,1466008740,1466008800,1466009040,2016-06-15,77.0
2261,1466009220,1466009280,1466009400,2016-06-15,77.0
2262,1466011020,1466011020,1466011320,2016-06-15,77.0
2263,1466011260,1466011260,1466011260,2016-06-15,77.0
2264,1466011440,1466011440,1466011740,2016-06-15,77.0
2265,1466011440,1466011500,1466011620,2016-06-15,77.0
2266,1466012220,1466012280,1466012580,2016-06-15,77.0
2267,1466013300,1466013360,1466013660,2016-06-15,77.0
2268,1466013300,1466013360,1466013660,2016-06-15,77.0
2269,1466013660,1466013660,1466014020,2016-06-15,77.0
2270,1466014140,1466014140,1466014380,2016-06-15,77.0
2271,1466014200,1466014200,1466014680,2016-06-15,77.0
2272,1466017200,1466017260,1466017740,2016-06-15,77.0
2273,1466019360,1466019360,1466019780,2016-06-15,77.0
2274,1466019900,1466019900,1466020080,2016-06-15,77.0
2275,1466020560,1466020560,1466020860,2016-06-15,77.0
2276,1466021040,1466021040,1466021340,2016-06-15,77.0
2277,1466022120,1466022180,1466022540,2016-06-15,77.0
2278,1466022360,1466022360,1466022600,2016-06-15,77.0
2279,1466022840,1466022840,1466023020,2016-06-15,77.0
2280,1466024100,1466024100,1466024400,2016-06-15,77.0
2281,1466024220,1466024280,1466024700,2016-06-15,77.0
2282,1466025840,1466025900,1466026080,2016-06-15,77.0
2283,1466028000,1466028000,1466028180,2016-06-15,77.0
2284,1466055720,1466055720,1466056080,2016-06-16,73.0
2285,1466059140,1466059140,1466059440,2016-06-16,73.0
2286,1466062620,1466062620,1466063580,2016-06-16,73.0
2287,1466064480,1466064480,1466064840,2016-06-16,73.0
2288,1466065380,1466065380,1466065620,2016-06-16,73.0
2289,1466065920,1466065920,1466066160,2016-06-16,73.0
2290,1466071200,1466071200,1466071440,2016-06-16,73.0
2291,1466071260,1466071260,1466071500,2016-06-16,73.0
2292,1466072160,1466072160,1466072340,2016-06-16,73.0
2293,1466072760,1466072760,1466073240,2016-06-16,73.0
2294,1466074200,1466074260,1466074440,2016-06-16,73.0
2295,1466078820,1466078820,1466079060,2016-06-16,73.0
2296,1466082240,1466082300,1466082660,2016-06-16,73.0
2297,1466084820,1466084880,1466084940,2016-06-16,73.0
2298,1466085060,1466085060,1466085240,2016-06-16,73.0
2299,1466086440,1466086440,1466086980,2016-06-16,73.0
2300,1466088540,1466088540,1466088780,2016-06-16,73.0
2301,1466090220,1466090220,1466090400,2016-06-16,73.0
2302,1466090280,1466090280,1466090400,2016-06-16,73.0
2303,1466091960,1466091960,1466092080,2016-06-16,73.0
2304,1466092860,1466092920,1466093220,2016-06-16,73.0
2305,1466100480,1466100480,1466100840,2016-06-16,73.0
2306,1466100960,1466101020,1466101140,2016-06-16,73.0
2307,1466101320,1466101380,1466101560,2016-06-16,73.0
2308,1466104440,1466104440,1466104680,2016-06-16,73.0
2309,1466106900,1466106960,1466107260,2016-06-16,73.0
2310,1466108520,1466108520,1466108760,2016-06-16,73.0
2311,1466109060,1466109120,1466109300,2016-06-16,73.0
2312,1466109480,1466109480,1466109660,2016-06-16,73.0
2313,1466111220,1466111220,1466111580,2016-06-16,73.0
2314,1466112180,1466112240,1466112480,2016-06-16,73.0
2315,1466113020,1466113020,1466113320,2016-06-16,73.0
2316,1466116440,1466116440,1466116620,2016-06-16,73.0
2317,1466120040,1466120040,1466120220,2016-06-16,73.0
2318,1466122080,1466122080,1466122380,2016-06-17,73.0
2319,1466122080,1466122140,1466122380,2016-06-17,73.0
2320,1466126460,1466126460,1466126700,2016-06-17,73.0
2321,1466150460,1466150520,1466150940,2016-06-17,73.0
2322,1466151540,1466151540,1466151960,2016-06-17,73.0
2323,1466152560,1466152620,1466152740,2016-06-17,73.0
2324,1466153640,1466153640,1466153760,2016-06-17,73.0
2325,1466154420,1466154480,1466154780,2016-06-17,73.0
2326,1466155080,1466155080,1466155560,2016-06-17,73.0
2327,1466159460,1466159520,1466159820,2016-06-17,73.0
2328,1466163240,1466163300,1466163540,2016-06-17,73.0
2329,1466163840,1466163840,1466163960,2016-06-17,73.0
2330,1466167740,1466167740,1466167860,2016-06-17,73.0
2331,1466167860,1466167860,1466168100,2016-06-17,73.0
2332,1466168940,1466169000,1466169120,2016-06-17,73.0
2333,1466169060,1466169120,1466169480,2016-06-17,73.0
2334,1466170500,1466170500,1466170740,2016-06-17,73.0
2335,1466170560,1466170560,1466170800,2016-06-17,73.0
2336,1466171220,1466171220,1466171460,2016-06-17,73.0
2337,1466177640,1466177700,1466178060,2016-06-17,73.0
2338,1466178240,1466178240,1466178420,2016-06-17,73.0
2339,1466179200,1466179200,1466179380,2016-06-17,73.0
2340,1466184720,1466184720,1466184960,2016-06-17,73.0
2341,1466185380,1466185440,1466185740,2016-06-17,73.0
2342,1466188080,1466188140,1466188260,2016-06-17,73.0
2343,1466188200,1466188200,1466188440,2016-06-17,73.0
2344,1466188380,1466188380,1466188560,2016-06-17,73.0
2345,1466190840,1466190900,1466191080,2016-06-17,73.0
2346,1466193780,1466193780,1466193960,2016-06-17,73.0
2347,1466200140,1466200140,1466200320,2016-06-17,73.0
2348,1466203620,1466203680,1466203860,2016-06-17,73.0
2349,1466205120,1466205120,1466205540,2016-06-17,73.0
2350,1466208060,1466208120,1466208300,2016-06-18,75.0
2351,1466218020,1466218020,1466218260,2016-06-18,75.0
2352,1466219160,1466219220,1466219640,2016-06-18,75.0
2353,1466226960,1466226960,1466227380,2016-06-18,75.0
2354,1466235780,1466235840,1466236020,2016-06-18,75.0
2355,1466239140,1466239200,1466239680,2016-06-18,75.0
2356,1466248980,1466248980,1466249040,2016-06-18,75.0
2357,1466251140,1466251200,1466251500,2016-06-18,75.0
2358,1466251620,1466251620,1466251860,2016-06-18,75.0
2359,1466251980,1466251980,1466252220,2016-06-18,75.0
2360,1466253360,1466253360,1466253780,2016-06-18,75.0
2361,1466255340,1466255340,1466255520,2016-06-18,75.0
2362,1466256540,1466256540,1466256720,2016-06-18,75.0
2363,1466257080,1466257080,1466257320,2016-06-18,75.0
2364,1466259960,1466259960,1466260260,2016-06-18,75.0
2365,1466260680,1466260680,1466261040,2016-06-18,75.0
2366,1466260740,1466260740,1466261040,2016-06-18,75.0
2367,1466261520,1466261520,1466261760,2016-06-18,75.0
2368,1466263740,1466263740,1466264340,2016-06-18,75.0
2369,1466264100,1466264100,1466264220,2016-06-18,75.0
2370,1466264460,1466264520,1466264760,2016-06-18,75.0
2371,1466266800,1466266800,1466267100,2016-06-18,75.0
2372,1466268120,1466268120,1466268360,2016-06-18,75.0
2373,1466272260,1466272260,1466272500,2016-06-18,75.0
2374,1466274480,1466274540,1466274780,2016-06-18,75.0
2375,1466276760,1466276820,1466277060,2016-06-18,75.0
2376,1466280300,1466280300,1466280480,2016-06-18,75.0
2377,1466281680,1466281680,1466281920,2016-06-18,75.0
2378,1466284260,1466284260,1466284380,2016-06-18,75.0
2379,1466285340,1466285460,1466285700,2016-06-18,75.0
2380,1466287080,1466287080,1466287320,2016-06-18,75.0
2381,1466287920,1466287920,1466287980,2016-06-18,75.0
2382,1466289480,1466289480,1466289900,2016-06-18,75.0
2383,1466289780,1466289780,1466289960,2016-06-18,75.0
2384,1466290500,1466290560,1466290620,2016-06-18,75.0
2385,1466290500,1466290560,1466290620,2016-06-18,75.0
2386,1466291040,1466291040,1466291280,2016-06-18,75.0
2387,1466291100,1466291100,1466291340,2016-06-18,75.0
2388,1466291640,1466291700,1466291940,2016-06-18,75.0
2389,1466293020,1466293020,1466293320,2016-06-18,75.0
2390,1466294880,1466294880,1466295060,2016-06-19,77.0
2391,1466296560,1466296560,1466296620,2016-06-19,77.0
2392,1466302380,1466302380,1466302980,2016-06-19,77.0
2393,1466303880,1466303880,1466304060,2016-06-19,77.0
2394,1466305680,1466305800,1466306100,2016-06-19,77.0
2395,1466317020,1466317020,1466317320,2016-06-19,77.0
2396,1466322060,1466322060,1466322300,2016-06-19,77.0
2397,1466325720,1466325780,1466326200,2016-06-19,77.0
2398,1466328180,1466328240,1466328480,2016-06-19,77.0
2399,1466328360,1466328360,1466328480,2016-06-19,77.0
2400,1466332140,1466332140,1466332500,2016-06-19,77.0
2401,1466338620,1466338620,1466338740,2016-06-19,77.0
2402,1466345640,1466345640,1466345880,2016-06-19,77.0
2403,1466349120,1466349180,1466349540,2016-06-19,77.0
2404,1466349540,1466349540,1466349720,2016-06-19,77.0
2405,1466352420,1466352600,1466352900,2016-06-19,77.0
2406,1466354700,1466354700,1466355060,2016-06-19,77.0
2407,1466356740,1466356800,1466356920,2016-06-19,77.0
2408,1466364660,1466364720,1466364960,2016-06-19,77.0
2409,1466367720,1466367780,1466367900,2016-06-19,77.0
2410,1466373240,1466373240,1466373480,2016-06-19,77.0
2411,1466373900,1466373960,1466374440,2016-06-19,77.0
2412,1466374680,1466374680,1466374860,2016-06-19,77.0
2413,1466380680,1466380800,1466381220,2016-06-19,77.0
2414,1466381340,1466381460,1466381760,2016-06-20,80.0
2415,1466383080,1466383140,1466383320,2016-06-20,80.0
2416,1466389620,1466389680,1466390280,2016-06-20,80.0
2417,1466390340,1466390340,1466390640,2016-06-20,80.0
2418,1466412180,1466412180,1466412420,2016-06-20,80.0
2419,1466412240,1466412240,1466412480,2016-06-20,80.0
2420,1466414160,1466414160,1466414460,2016-06-20,80.0
2421,1466414220,1466414280,1466414400,2016-06-20,80.0
2422,1466415360,1466415360,1466415600,2016-06-20,80.0
2423,1466416140,1466416200,1466416200,2016-06-20,80.0
2424,1466420040,1466420100,1466420220,2016-06-20,80.0
2425,1466425080,1466425080,1466425200,2016-06-20,80.0
2426,1466429580,1466429580,1466429760,2016-06-20,80.0
2427,1466431380,1466431380,1466432160,2016-06-20,80.0
2428,1466431980,1466431980,1466432340,2016-06-20,80.0
2429,1466433180,1466433180,1466433420,2016-06-20,80.0
2430,1466433240,1466433300,1466433540,2016-06-20,80.0
2431,1466434920,1466434920,1466435160,2016-06-20,80.0
2432,1466435340,1466435340,1466435520,2016-06-20,80.0
2433,1466435760,1466435820,1466435940,2016-06-20,80.0
2434,1466436660,1466436660,1466436900,2016-06-20,80.0
2435,1466438280,1466438280,1466438460,2016-06-20,80.0
2436,1466438940,1466438940,1466439180,2016-06-20,80.0
2437,1466441580,1466441580,1466441700,2016-06-20,80.0
2438,1466460180,1466460240,1466460420,2016-06-20,80.0
2439,1466461140,1466461200,1466461500,2016-06-20,80.0
2440,1466461620,1466461620,1466461800,2016-06-20,80.0
2441,1466462460,1466462460,1466462640,2016-06-20,80.0
2442,1466468220,1466468220,1466468340,2016-06-21,80.0
2443,1466498280,1466498280,1466498460,2016-06-21,80.0
2444,1466498700,1466498760,1466499060,2016-06-21,80.0
2445,1466516460,1466516460,1466516700,2016-06-21,80.0
2446,1466516940,1466516940,1466517240,2016-06-21,80.0
2447,1466518440,1466518500,1466518680,2016-06-21,80.0
2448,1466522340,1466522340,1466522460,2016-06-21,80.0
2449,1466525100,1466525100,1466525280,2016-06-21,80.0
2450,1466525760,1466525760,1466526060,2016-06-21,80.0
2451,1466527320,1466527440,1466527740,2016-06-21,80.0
2452,1466528460,1466528460,1466528760,2016-06-21,80.0
2453,1466529000,1466529000,1466529180,2016-06-21,80.0
2454,1466529480,1466529480,1466529660,2016-06-21,80.0
2455,1466531580,1466531640,1466531820,2016-06-21,80.0
2456,1466531640,1466531640,1466532000,2016-06-21,80.0
2457,1466532060,1466532060,1466532360,2016-06-21,80.0
2458,1466535420,1466535420,1466535660,2016-06-21,80.0
2459,1466536020,1466536020,1466536140,2016-06-21,80.0
2460,1466538300,1466538300,1466538480,2016-06-21,80.0
2461,1466545860,1466545860,1466545980,2016-06-21,80.0
2462,1466546040,1466546100,1466546280,2016-06-21,80.0
2463,1466549040,1466549100,1466549280,2016-06-21,80.0
2464,1466572800,1466572860,1466573160,2016-06-22,71.0
2465,1466582700,1466582700,1466582940,2016-06-22,71.0
2466,1466583720,1466583720,1466583900,2016-06-22,71.0
2467,1466588940,1466588940,1466589180,2016-06-22,71.0
2468,1466590200,1466590200,1466590200,2016-06-22,71.0
2469,1466592900,1466592900,1466593260,2016-06-22,71.0
2470,1466592900,1466592900,1466593260,2016-06-22,71.0
2471,1466601660,1466601660,1466601840,2016-06-22,71.0
2472,1466605020,1466605020,1466605980,2016-06-22,71.0
2473,1466607180,1466607180,1466607420,2016-06-22,71.0
2474,1466607480,1466607480,1466607600,2016-06-22,71.0
2475,1466607660,1466607660,1466607900,2016-06-22,71.0
2476,1466608800,1466608860,1466609220,2016-06-22,71.0
2477,1466615040,1466615040,1466615220,2016-06-22,71.0
2478,1466616240,1466616300,1466616540,2016-06-22,71.0
2479,1466616300,1466616300,1466616600,2016-06-22,71.0
2480,1466618040,1466618100,1466618280,2016-06-22,71.0
2481,1466618340,1466618340,1466618640,2016-06-22,71.0
2482,1466619300,1466619300,1466619840,2016-06-22,71.0
2483,1466621340,1466621340,1466621940,2016-06-22,71.0
2484,1466628120,1466628120,1466628960,2016-06-22,71.0
2485,1466629080,1466629080,1466629260,2016-06-22,71.0
2486,1466629500,1466629560,1466629860,2016-06-22,71.0
2487,1466641740,1466641740,1466641980,2016-06-23,72.0
2488,1466646780,1466646780,1466647020,2016-06-23,72.0
2489,1466649300,1466649300,1466649720,2016-06-23,72.0
2490,1466649540,1466649600,1466649900,2016-06-23,72.0
2491,1466650380,1466650380,1466650920,2016-06-23,72.0
2492,1466650920,1466650920,1466651280,2016-06-23,72.0
2493,1466651160,1466651220,1466651400,2016-06-23,72.0
2494,1466651460,1466651460,1466651700,2016-06-23,72.0
2495,1466651700,1466651700,1466651880,2016-06-23,72.0
2496,1466658780,1466658840,1466659020,2016-06-23,72.0
2497,1466660340,1466660400,1466661000,2016-06-23,72.0
2498,1466664180,1466664180,1466664480,2016-06-23,72.0
2499,1466666400,1466666460,1466666760,2016-06-23,72.0
2500,1466669400,1466669400,1466669700,2016-06-23,72.0
2501,1466670180,1466670180,1466670480,2016-06-23,72.0
2502,1466673660,1466673660,1466673900,2016-06-23,72.0
2503,1466674020,1466674020,1466674260,2016-06-23,72.0
2504,1466683860,1466683920,1466684160,2016-06-23,72.0
2505,1466685840,1466685900,1466686020,2016-06-23,72.0
2506,1466687280,1466687280,1466687820,2016-06-23,72.0
2507,1466688420,1466688480,1466688780,2016-06-23,72.0
2508,1466689980,1466690040,1466690280,2016-06-23,72.0
2509,1466693400,1466693460,1466693760,2016-06-23,72.0
2510,1466693760,1466693820,1466694300,2016-06-23,72.0
2511,1466693940,1466694000,1466694240,2016-06-23,72.0
2512,1466694900,1466694960,1466695260,2016-06-23,72.0
2513,1466695380,1466695380,1466695800,2016-06-23,72.0
2514,1466697900,1466697960,1466698260,2016-06-23,72.0
2515,1466700060,1466700120,1466700240,2016-06-23,72.0
2516,1466703600,1466703600,1466703720,2016-06-23,72.0
2517,1466703960,1466704020,1466705160,2016-06-23,72.0
2518,1466704980,1466704980,1466705220,2016-06-23,72.0
2519,1466706420,1466706420,1466706840,2016-06-23,72.0
2520,1466706960,1466706960,1466707260,2016-06-23,72.0
2521,1466708880,1466708880,1466709180,2016-06-23,72.0
2522,1466709780,1466709840,1466709900,2016-06-23,72.0
2523,1466723400,1466723460,1466723700,2016-06-23,72.0
2524,1466723940,1466723940,1466724060,2016-06-23,72.0
2525,1466727420,1466727420,1466727720,2016-06-24,74.0
2526,1466728620,1466728620,1466728800,2016-06-24,74.0
2527,1466729940,1466729940,1466730420,2016-06-24,74.0
2528,1466761560,1466761560,1466761800,2016-06-24,74.0
2529,1466762040,1466762100,1466762280,2016-06-24,74.0
2530,1466770740,1466770800,1466771340,2016-06-24,74.0
2531,1466770800,1466770860,1466771100,2016-06-24,74.0
2532,1466770800,1466770860,1466770980,2016-06-24,74.0
2533,1466774760,1466774820,1466775120,2016-06-24,74.0
2534,1466776080,1466776080,1466776380,2016-06-24,74.0
2535,1466776080,1466776140,1466776560,2016-06-24,74.0
2536,1466779200,1466779260,1466779500,2016-06-24,74.0
2537,1466779860,1466779920,1466780100,2016-06-24,74.0
2538,1466780880,1466780940,1466781240,2016-06-24,74.0
2539,1466781900,1466781900,1466782260,2016-06-24,74.0
2540,1466782200,1466782200,1466782500,2016-06-24,74.0
2541,1466785440,1466785500,1466785680,2016-06-24,74.0
2542,1466786940,1466787000,1466787180,2016-06-24,74.0
2543,1466788020,1466788020,1466788380,2016-06-24,74.0
2544,1466789040,1466789100,1466789280,2016-06-24,74.0
2545,1466789940,1466789940,1466790060,2016-06-24,74.0
2546,1466790120,1466790120,1466790180,2016-06-24,74.0
2547,1466791320,1466791320,1466791440,2016-06-24,74.0
2548,1466794020,1466794020,1466794200,2016-06-24,74.0
2549,1466794200,1466794200,1466794560,2016-06-24,74.0
2550,1466804520,1466804520,1466804700,2016-06-24,74.0
2551,1466805060,1466805060,1466805180,2016-06-24,74.0
2552,1466805780,1466805840,1466806500,2016-06-24,74.0
2553,1466806920,1466806980,1466807100,2016-06-24,74.0
2554,1466809860,1466809860,1466810160,2016-06-24,74.0
2555,1466810880,1466810880,1466811060,2016-06-24,74.0
2556,1466811420,1466811480,1466811780,2016-06-24,74.0
2557,1466811720,1466811780,1466811960,2016-06-24,74.0
2558,1466811960,1466811960,1466812800,2016-06-24,74.0
2559,1466814240,1466814240,1466814480,2016-06-25,74.0
2560,1466817420,1466817420,1466817780,2016-06-25,74.0
2561,1466821440,1466821440,1466821920,2016-06-25,74.0
2562,1466823960,1466824020,1466824740,2016-06-25,74.0
2563,1466825880,1466825880,1466826240,2016-06-25,74.0
2564,1466832480,1466832480,1466832840,2016-06-25,74.0
2565,1466839740,1466839740,1466839980,2016-06-25,74.0
2566,1466847180,1466847180,1466847180,2016-06-25,74.0
2567,1466848740,1466848740,1466849100,2016-06-25,74.0
2568,1466851860,1466851860,1466852160,2016-06-25,74.0
2569,1466855280,1466855280,1466855520,2016-06-25,74.0
2570,1466859360,1466859360,1466859540,2016-06-25,74.0
2571,1466866860,1466866920,1466867100,2016-06-25,74.0
2572,1466868240,1466868240,1466868360,2016-06-25,74.0
2573,1466868660,1466868660,1466868840,2016-06-25,74.0
2574,1466869920,1466869980,1466870160,2016-06-25,74.0
2575,1466870220,1466870220,1466870400,2016-06-25,74.0
2576,1466873340,1466873400,1466873700,2016-06-25,74.0
2577,1466881680,1466881740,1466881860,2016-06-25,74.0
2578,1466881980,1466882040,1466882100,2016-06-25,74.0
2579,1466882220,1466882220,1466882400,2016-06-25,74.0
2580,1466883480,1466883480,1466883720,2016-06-25,74.0
2581,1466884020,1466884020,1466884140,2016-06-25,74.0
2582,1466884680,1466884680,1466885040,2016-06-25,74.0
2583,1466887320,1466887320,1466887440,2016-06-25,74.0
2584,1466887440,1466887440,1466887620,2016-06-25,74.0
2585,1466888160,1466888160,1466888340,2016-06-25,74.0
2586,1466892480,1466892540,1466892720,2016-06-25,74.0
2587,1466899800,1466899800,1466900160,2016-06-26,79.0
